molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3702397,Cn1cc(C2=NCC(=O)N3CCc4c(CO)cccc4C3=C2)cn1,270.0
CHEMBL3655645,CN(c1cncnc1)c1ccnc(NC(=O)c2cccc(C#N)c2)c1,2260.0
CHEMBL3655629,N#Cc1ccc(F)c(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,7540.0
CHEMBL3644379,Cc1nc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)n4)C=C32)co1,91.0
CHEMBL3655631,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(Cl)n1,10000.0
CHEMBL3702362,COc1cccc2c1CCN1C(=O)CN=C(c3ccc(C)o3)C=C21,24.0
CHEMBL3655628,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(Br)c1,198.0
CHEMBL3655639,COc1ccnc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,301.0
CHEMBL3644373,C#Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cscn4)C3=C2)cn1,122.0
CHEMBL3702446,CCOCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nccs4)C3=C2)cn1,56.0
CHEMBL3702424,COCCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cscn4)C3=C2)cn1,34.0
CHEMBL3660217,Cc1csc(NC(=O)c2cc(Oc3cccnc3)ccn2)n1,101.0
CHEMBL3639432,O=C1CN=C(n2cnc(CF)c2)C=C2c3cccc(C4CC4)c3CCN12,2.0
CHEMBL3702430,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cncs4)C3=C2)cn1,72.0
CHEMBL3655592,Cc1ccc(Oc2cncc(NC(=O)c3cccc(Cl)c3)n2)cn1,10000.0
CHEMBL3655654,CN(c1cncnc1)c1cncc(NC(=O)c2cccc(Cl)c2)c1,223.0
CHEMBL3655589,Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)n2)c1,166.0
CHEMBL3655594,Cc1ccc(Oc2cncc(NC(=O)c3cccc(C#N)c3)n2)cn1,30000.0
CHEMBL3655633,O=C(Nc1cncc(Oc2cncnc2)c1)c1ccc(F)cn1,30000.0
CHEMBL3644431,Cc1ccc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)nc1,215.0
CHEMBL3644365,COCc1ncn(C2=NCC(=O)N3CCc4c(ccc(F)c4C4CC4)C3=C2)n1,2.0
CHEMBL3664796,Cc1nc(NC(=O)c2cc(Oc3cncnc3)ccn2)sc1F,943.0
CHEMBL3314809,O=C(Nc1cncc(Oc2cccnc2)n1)c1cccc(Cl)c1,100.0
CHEMBL3639545,CN(c1cncnc1)c1cc(Cl)nc(NC(=O)c2cccc(Cl)c2)c1,1250.0
CHEMBL3702402,COc1cc(C2=NCC(=O)N3CCc4c(cccc4-c4cnccn4)C3=C2)ccn1,66.0
CHEMBL3644410,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4cc(F)ccn4)c3CCN12,829.0
CHEMBL3655605,N#Cc1cccc(C(=O)Nc2cccc(Oc3cccnc3)n2)c1,266.0
CHEMBL3655597,Cc1cccc(C(=O)Nc2cccc(Oc3cncnc3)n2)c1,87.0
CHEMBL3655658,CN(c1cncnc1)c1cncc(NC(=O)c2cccc(Br)c2)c1,146.0
CHEMBL3644420,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)cn1,6.0
CHEMBL3702384,COc1cc(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)ccn1,13.0
CHEMBL3644419,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3nccc(-c4ccc(F)nc4)c3CCN12,11.0
CHEMBL3644429,CC(O)c1cn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)cn1,2.0
CHEMBL3702422,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ncco4)C3=C2)cn1,22.0
CHEMBL3694791,CN(c1cncnc1)c1cc(C(=O)Nc2cccc(Cl)n2)ccc1F,477.0
CHEMBL3702359,O=C1CN=C(c2cccs2)C=C2c3cccc(C(F)(F)F)c3CCN12,180.0
CHEMBL3702415,Cc1cn(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)c(C)n1,715.0
CHEMBL3655610,O=C(Nc1cccc(Oc2ccc(C(F)(F)F)nc2)n1)c1cccc(Cl)c1,30000.0
CHEMBL3655659,CCN(c1cncnc1)c1cncc(NC(=O)c2cccc(Br)c2)c1,121.0
CHEMBL3314804,O=C(Nc1cc(Oc2cccnc2)ccn1)c1cccc(Cl)c1,578.0
CHEMBL2440624,O=C(Nc1cccc(F)n1)c1cc(Cl)cc(Oc2cncnc2)c1,9.3
CHEMBL3655611,Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C(F)(F)F)nc3)n2)c1,30000.0
CHEMBL3655601,Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C(F)(F)F)nc3)n2)c1,10000.0
CHEMBL3702456,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4ccc(F)nc4F)c3CCN12,83.0
CHEMBL3644406,O=C1CN=C(n2cnc(CCO)c2)C=C2c3cccc(C4CC4)c3CCN12,1.0
CHEMBL3655598,N#Cc1cccc(C(=O)Nc2cccc(Oc3cncnc3)n2)c1,271.0
CHEMBL3660237,Cc1csc(NC(=O)c2cc(Oc3cncnc3)ccn2)n1,65.0
CHEMBL3702462,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cnc(F)nc4)c3CCN12,102.0
CHEMBL3655634,O=C(Nc1cncc(Oc2cncnc2)c1)c1cncc(Cl)c1,10000.0
CHEMBL3660235,Cc1csc(NC(=O)c2cncc(Oc3cccnc3)c2)n1,2160.0
CHEMBL3702454,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cccnc4F)c3CCN12,37.0
CHEMBL3644391,CC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C)c3)C=C21,410.0
CHEMBL3702373,COc1cccc(C2=NCC(=O)N3CCc4c(Br)cccc4C3=C2)c1,1200.0
CHEMBL3702450,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4CCC4)C3=C2)cn1,9.0
CHEMBL2440660,Cc1csc(NC(=O)c2cc(Cl)cc(Oc3cncnc3)c2)n1,11.0
CHEMBL3655625,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(F)ccn1,7250.0
CHEMBL3660259,O=C(Nc1cccc(Cl)n1)c1cc(Oc2cncnc2)ccn1,245.0
CHEMBL3644392,CC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C4CCC4)c3)C=C21,35.0
CHEMBL3702398,COc1cccc(C2=NCC(=O)N3CCc4c(C(C)=O)cccc4C3=C2)c1,35.0
CHEMBL3702464,O=C1CN=C(n2cnc(C3CCC3)n2)C=C2c3cccc(-c4ccc(F)nc4)c3CCN12,38.0
CHEMBL2440625,O=C(Nc1cccc(Cl)n1)c1cc(Cl)cc(Oc2cncnc2)c1,8.1
CHEMBL3702392,COc1cccc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)c1,32.0
CHEMBL3702372,O=C1CN=C(c2cccs2)C=C2c3cccc(F)c3CCN12,4500.0
CHEMBL3644371,Cc1cc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)sn1,18.0
CHEMBL3655623,N#Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,1930.0
CHEMBL3655630,O=C(Nc1cncc(Oc2cncnc2)c1)c1ccccn1,10000.0
CHEMBL3702370,COc1ccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)cc1,2200.0
CHEMBL3644401,COc1ncn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)n1,11.0
CHEMBL3702440,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cncs4)c3CCN12,31.0
CHEMBL3660261,O=C(NC1CCCCCC1)c1cc(Oc2cncnc2)ccn1,30000.0
CHEMBL3702366,COCCOc1cccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)c1,46.0
CHEMBL3655614,Cc1ccc(Oc2cccc(NC(=O)c3cccc(C#N)c3)n2)cn1,10000.0
CHEMBL3660254,O=C(Nc1ccccn1)c1cc(Oc2cncnc2)ccn1,84.0
CHEMBL3644377,O=C1CN=C(n2cnc(C3(O)COC3)c2)C=C2c3cccc(-c4ccc(F)nc4)c3CCN12,1090.0
CHEMBL3702375,COc1cc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)ccn1,71.0
CHEMBL3694793,Cc1nc(NC(=O)c2cc(F)cc(Oc3cncnc3)c2)sc1Br,30000.0
CHEMBL3655622,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(Cl)c1,763.0
CHEMBL3702371,COc1ccc(C)c(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)c1,4100.0
CHEMBL3702447,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cnccc4F)c3CCN12,69.0
CHEMBL3655609,Cc1ccc(Oc2cccc(NC(=O)c3cccc(C)n3)n2)cn1,5690.0
CHEMBL3644404,CCC(=O)c1cccc2c1CCN1C(=O)CN=C(n3cnc(C4CCC4)c3)C=C21,5.0
CHEMBL3655604,Cc1cccc(C(=O)Nc2cccc(Oc3cccnc3)n2)c1,133.0
CHEMBL3655647,CN(c1cccnc1)c1ccnc(NC(=O)c2cccc(Cl)c2)c1,1310.0
CHEMBL3655603,Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C(F)(F)F)nc3)n2)n1,30000.0
CHEMBL3702360,COc1cccc2c1CCN1C(=O)CN=C(c3cccs3)C=C21,44.0
CHEMBL3702460,COc1ccc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)cn1,347.0
CHEMBL3694789,Cc1csc(NC(=O)c2cc(F)cc(N(C)c3cncnc3)c2)n1,78.0
CHEMBL3655602,N#Cc1cccc(C(=O)Nc2cncc(Oc3ccc(C(F)(F)F)nc3)n2)c1,30000.0
CHEMBL3702452,COCc1ncn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)n1,3.0
CHEMBL3655656,CCN(c1cncnc1)c1cncc(NC(=O)c2cccc(Cl)c2)c1,260.0
CHEMBL3702413,O=C1CN=C(n2cnc(CO)c2)C=C2c3cccc(I)c3CCN12,210.0
CHEMBL3655637,O=C(Nc1cncc(Oc2cncnc2)c1)c1csc(C(F)(F)F)n1,30000.0
CHEMBL3644416,COc1cccc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)c1,77.0
CHEMBL3655599,Cc1cccc(C(=O)Nc2cccc(Oc3cncnc3)n2)n1,30000.0
CHEMBL3702380,O=C1CN=C(c2ccco2)C=C2c3cccc(-c4ccncc4)c3CCN12,80.0
CHEMBL3702383,Cn1ccc(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)n1,10.0
CHEMBL3702374,COc1cccc2c1CCN1C(=O)CN=C(c3ccnc(N(C)C)c3)C=C21,3900.0
CHEMBL3644407,O=C1CN=C(n2cnc(C(O)C3CC3)c2)C=C2c3cccc(C4CC4)c3CCN12,27.0
CHEMBL3655651,CN(c1cccnc1)c1cncc(NC(=O)c2cccc(C#N)c2)c1,2000.0
CHEMBL3702425,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ncc(C)s4)C3=C2)cn1,32.0
CHEMBL3644375,COC1(c2cn(C3=NCC(=O)N4CCc5c(cccc5-c5ccc(F)nc5)C4=C3)cn2)CC1,68.0
CHEMBL3702435,Cc1coc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)n1,148.0
CHEMBL3644387,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4CCCO4)C3=C2)cn1,53.0
CHEMBL3644428,O=C1CN=C(n2cnc(CO)c2)C=C2c3cccc(C4CC4)c3CCN12,6.0
CHEMBL3702394,COc1cccc(C2=NCC(=O)N3CCc4c(CN(C)C)cccc4C3=C2)c1,685.0
CHEMBL3702411,O=C1CN=C(n2cnc(C(F)(F)F)c2)C=C2c3cccc(I)c3CCN12,535.0
CHEMBL3702438,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4nccnc4F)c3CCN12,20.0
CHEMBL3702388,COc1cccc2c1CCN1C(=O)CN=C(c3cnc4c(c3)OCCN4C)C=C21,5500.0
CHEMBL3702405,Cn1cnc(C2=NCC(=O)N3CCc4c(cccc4-c4ccncc4)C3=C2)c1,4900.0
CHEMBL3644393,C=C(C)c1cccc2c1CCN1C(=O)CN=C(n3cnc([C@H](C)OC)c3)C=C21,24.0
CHEMBL3702368,COc1cccc(C2=NCC(=O)N3CCc4c(OC)cc(Cl)cc4C3=C2)c1,550.0
CHEMBL3644374,O=C1CN=C(n2cnc(-c3ncco3)c2)C=C2c3cccc(-c4cccnc4F)c3CCN12,182.0
CHEMBL3644364,Cc1ncn(C2=NCC(=O)N3CCc4c(ccc(F)c4-c4ccc(F)nc4)C3=C2)n1,50.0
CHEMBL3644427,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4C(C)(C)C)C3=C2)cn1,180.0
CHEMBL3702378,COc1cccc(C2=NCC(=O)N3CCc4c(cccc4C(C)(C)O)C3=C2)c1,235.0
CHEMBL3702437,CCCc1cccc2c1CCN1C(=O)CN=C(n3cnc(-c4ncco4)c3)C=C21,5.0
CHEMBL3702423,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ccco4)C3=C2)cn1,9.0
CHEMBL3660255,Cc1cccc(NC(=O)c2cc(Oc3cncnc3)ccn2)n1,47.0
CHEMBL3655657,CCN(c1cncnc1)c1cncc(NC(=O)c2cccc(C#N)c2)c1,1790.0
CHEMBL3660266,O=C(Nc1cccc(F)n1)c1cc(Oc2cncnc2)ccn1,161.0
CHEMBL3644425,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4(F)CCC4)C3=C2)cn1,120.0
CHEMBL3644363,CO[C@H](C)c1cn(C2=NCC(=O)N3CCc4c(ccc(F)c4C4CC4)C3=C2)cn1,6.0
CHEMBL3702361,COc1cc(C2=NCC(=O)N3CCc4c(Cl)cccc4C3=C2)ccn1,75.0
CHEMBL3655621,N#Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)c2)c1,500.0
CHEMBL3644412,Cc1ncn(C2=NCC(=O)N3CCc4c(cccc4-c4cnc(F)cn4)C3=C2)n1,48.0
CHEMBL3644381,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4coc(C)n4)C3=C2)cn1,115.0
CHEMBL3644411,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4cnc(F)cn4)c3CCN12,19.0
CHEMBL3655649,CN(c1cncnc1)c1cc(Cl)nc(NC(=O)c2cccc(C#N)c2)c1,4530.0
CHEMBL3655632,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(C(F)(F)F)n1,30000.0
CHEMBL3640012,Cn1ccc(C2=NCC(=O)N3CCc4c(cccc4N4CCOCC4)C3=C2)n1,35.0
CHEMBL3644421,COCc1cn(C2=NCC(=O)N3CCc4c(ccc(F)c4C4CC4)C3=C2)cn1,2.0
CHEMBL3314805,O=C(Nc1ccnc(Oc2cccnc2)c1)c1cccc(Cl)c1,1120.0
CHEMBL3702393,CC(C)n1cc(C2=NCC(=O)N3CCc4c(cccc4-n4cccn4)C3=C2)cn1,32.0
CHEMBL3655638,N#Cc1csc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,10000.0
CHEMBL3655652,CN(c1cccnc1)c1cncc(NC(=O)c2cccc(Br)c2)c1,299.0
CHEMBL3655626,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(F)c1,10000.0
CHEMBL3314806,O=C(Nc1cccc(Oc2cccnc2)n1)c1cccc(Cl)c1,144.0
CHEMBL3702427,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cccnc4)C3=C2)cn1,130.0
CHEMBL3660256,O=C(Nc1ccc(F)cn1)c1cc(Oc2cncnc2)ccn1,364.0
CHEMBL3655618,O=C(Nc1ccnc(Oc2cccnc2)c1)c1cccc(Br)c1,10000.0
CHEMBL2440605,O=C(Nc1cc(Cl)ccn1)c1cc(F)cc(Oc2cncnc2)c1,129.0
CHEMBL3655619,O=C(Nc1ccnc(Oc2cncnc2)c1)c1cccc(Br)c1,10000.0
CHEMBL3702389,C#Cc1cccc2c1CCN1C(=O)CN=C(c3cccs3)C=C21,50.0
CHEMBL2440630,COc1cccc(NC(=O)c2cc(Cl)cc(Oc3cncnc3)c2)n1,51.0
CHEMBL3702386,CC(C)n1cc(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)cn1,14.0
CHEMBL3644370,CCc1ncn(C2=NCC(=O)N3CCc4c(cccc4-c4ccc(F)nc4)C3=C2)n1,16.0
CHEMBL3702404,COc1cc(C2=NCC(=O)N3CCc4c(cccc4-c4ccncc4F)C3=C2)ccn1,11.0
CHEMBL3660242,Cc1csc(NC(=O)c2cc(N(C)c3cncnc3)ccn2)n1,1900.0
CHEMBL3702439,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3cccc(-c4ncccc4F)c3CCN12,271.0
CHEMBL3655653,CCN(c1cccnc1)c1cncc(NC(=O)c2cccc(C#N)c2)c1,10000.0
CHEMBL3702418,O=C1CN=C(n2cnc(C3CCC3)c2)C=C2c3cccc(N4CCOCC4)c3CCN12,49.0
CHEMBL3655617,N#Cc1cccc(C(=O)Nc2ccnc(Oc3cncnc3)c2)c1,30000.0
CHEMBL3644383,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3ccnc(C4CC4)c3CCN12,328.0
CHEMBL3655616,O=C(Nc1ccnc(Oc2cncnc2)c1)c1cccc(Cl)c1,10000.0
CHEMBL3660264,O=C(Nc1cc(F)ccn1)c1cc(Oc2cncnc2)ccn1,201.0
CHEMBL3702453,CC(C)c1cn(C2=NCC(=O)N3CCc4c(-c5ccc(F)nc5)ccnc4C3=C2)cn1,2700.0
CHEMBL3644389,CCc1cn(C2=NCC(=O)N3CCc4c(cccc4C4(F)COC4)C3=C2)cn1,1600.0
CHEMBL3702426,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cncnc4)C3=C2)cn1,540.0
CHEMBL3655613,Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C(F)(F)F)nc3)n2)n1,30000.0
CHEMBL3702395,COCCOCc1cccc2c1CCN1C(=O)CN=C(c3cccc(OC)c3)C=C21,1600.0
CHEMBL3702379,Cn1ccc(C2=NCC(=O)N3CCc4c(cccc4C(C)(C)O)C3=C2)n1,437.0
CHEMBL3644378,CC1=C2c3cccc(-c4cc(C)no4)c3CCN2C(=O)CN=C1n1cnc(C2CC2)c1,835.0
CHEMBL3644368,Cc1cn(C2=NCC(=O)N3CCc4c(ccc(F)c4-c4cccnc4F)C3=C2)cn1,153.0
CHEMBL3702403,COc1cc(C2=NCC(=O)N3CCc4c(cccc4-c4ccc(F)nc4)C3=C2)ccn1,7.0
CHEMBL3644369,COCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cscn4)C3=C2)cn1,26.0
CHEMBL3702401,O=C1CN=C(c2ccoc2)C=C2c3cccc(-c4ccncc4)c3CCN12,35.0
CHEMBL2440617,O=C(Nc1cc(F)ccn1)c1cc(Cl)cc(Oc2cncnc2)c1,19.0
CHEMBL3644367,Cc1ncn(C2=NCC(=O)N3CCc4c(ccc(F)c4-c4cccnc4F)C3=C2)n1,136.0
CHEMBL3655644,O=C(Nc1cc(Oc2cncnc2)ccn1)c1cccc(Br)c1,923.0
CHEMBL3702457,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4cnc(C)o4)C3=C2)cn1,77.0
CHEMBL3644397,CO[C@H](C)c1cn(C2=NCC(=O)N3CCc4c(cccc4C4CC4)C3=C2)cn1,3.0
CHEMBL3644432,Cc1cnc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)cn1,17.0
CHEMBL3655620,O=C(Nc1cncc(Oc2cccnc2)c1)c1cccc(Br)c1,141.0
CHEMBL3314810,O=C(Nc1nccc(Oc2cccnc2)n1)c1cccc(Cl)c1,10000.0
CHEMBL3655640,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(F)ccc1F,10000.0
CHEMBL3702409,COc1cccc2c1CCN1C(=O)CN=C(n3cnc(C(C)C)c3)C=C21,345.0
CHEMBL3702412,N#Cc1cn(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)cn1,4300.0
CHEMBL3644422,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4ccno4)c3CCN12,19.0
CHEMBL3655624,O=C(Nc1cncc(Oc2cncnc2)c1)c1cccc(F)n1,30000.0
CHEMBL3655612,N#Cc1cccc(C(=O)Nc2cccc(Oc3ccc(C(F)(F)F)nc3)n2)c1,30000.0
CHEMBL3702432,COCCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ccc(F)nc4)C3=C2)cn1,28.0
CHEMBL3655591,Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)n2)n1,30000.0
CHEMBL3644423,Cc1nc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)co1,18.0
CHEMBL3314807,O=C(Nc1cc(Oc2cccnc2)ncn1)c1cccc(Cl)c1,1030.0
CHEMBL3702441,Cc1ncc(-c2cccc3c2CCN2C(=O)CN=C(n4cnc(C5CC5)c4)C=C32)s1,34.0
CHEMBL3644433,COCc1cn(C2=NCC(=O)N3CCc4c(OC(C)C)cccc4C3=C2)cn1,273.0
CHEMBL3702369,COc1cccc2c1CCN1C(=O)CN=C(c3cccc(C(F)(F)F)c3)C=C21,2200.0
CHEMBL3702417,O=C1CN=C(n2cnc(C3CCC3)c2)C=C2c3cccc(-n4cccn4)c3CCN12,20.0
CHEMBL3694790,CN(c1cncnc1)c1cc(Cl)cc(C(=O)Nc2cccc(F)n2)c1,296.0
CHEMBL3644399,O=C1CN=C(n2cnc(-c3ccno3)c2)C=C2c3cccc(C4CC4)c3CCN12,1.0
CHEMBL3644426,C=C(C)c1cccc2c1CCN1C(=O)CN=C(n3cnc([C@@H](C)OC)c3)C=C21,18.0
CHEMBL3702431,O=C1CN=C(n2cnc(Cl)c2)C=C2c3cccc(-c4cncc(F)c4)c3CCN12,205.0
CHEMBL3702428,Cc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4ccncc4)C3=C2)cn1,145.0
CHEMBL3644382,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3ccnc(-c4ccc(F)nc4)c3CCN12,270.0
CHEMBL3702433,C=Cc1cccc2c1CCN1C(=O)CN=C(n3cnc(COC)c3)C=C21,39.0
CHEMBL3702414,COC(=O)c1cn(C2=NCC(=O)N3CCc4c(I)cccc4C3=C2)cn1,780.0
CHEMBL3655636,O=C(Nc1cncc(Oc2cncnc2)c1)c1cscn1,10000.0
CHEMBL3702364,CCc1cc(C2=NCC(=O)N3CCc4c(OC)cccc4C3=C2)ccn1,345.0
CHEMBL3655650,CN(c1cncnc1)c1cc(Cl)nc(NC(=O)c2cccc(Br)c2)c1,982.0
CHEMBL3702445,CCOCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nc(C)cs4)C3=C2)cn1,340.0
CHEMBL3644384,O=C1CN=C(n2cnc(C3CC3)n2)C=C2c3ccnc(C4CC4)c3CCN12,758.0
CHEMBL3644395,C=C(C)c1cccc2c1CCN1C(=O)CN=C(n3cnc(COC)c3)C=C21,14.0
CHEMBL3655590,N#Cc1cccc(C(=O)Nc2cncc(Oc3cccnc3)n2)c1,460.0
CHEMBL3655635,N#Cc1cncc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,10000.0
CHEMBL2440663,O=C(Nc1ccc(F)cn1)c1cc(Cl)cc(Oc2cncnc2)c1,15.0
CHEMBL3644405,O=C1CN=C(n2cnc(C3(O)CC3)c2)C=C2c3cccc(C4CC4)c3CCN12,7.0
CHEMBL3702444,COCCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nccs4)C3=C2)cn1,46.0
CHEMBL3702406,COc1cccc(C2=NCC(=O)N3CCc4c(cccc4C4CCCO4)C3=C2)c1,14.0
CHEMBL3655661,O=C(Nc1cncc(Oc2cncnc2)c1)c1cc(Cl)ccn1,103.0
CHEMBL3314848,Cc1cccc(C(=O)Nc2cncc(Oc3cncnc3)n2)n1,30000.0
CHEMBL3644424,O=C1CN=C(n2cnc(C3CC3)c2)C=C2c3cccc(-c4cocn4)c3CCN12,10.0
CHEMBL3655600,O=C(Nc1cncc(Oc2ccc(C(F)(F)F)nc2)n1)c1cccc(Cl)c1,30000.0
CHEMBL3702391,Cn1ccc(C2=NCC(=O)N3CCc4c(C#N)cccc4C3=C2)n1,5200.0
CHEMBL3702390,N#Cc1cccc2c1CCN1C(=O)CN=C(c3cccs3)C=C21,610.0
CHEMBL3702467,COCc1cn(C2=NCC(=O)N3CCc4c(cc(F)cc4C4CC4)C3=C2)cn1,3.0
CHEMBL3740015,Cc1cccc(NC(=O)c2nc(Br)cs2)n1,159.0
CHEMBL3740162,O=C(Nc1cccc(Br)c1)c1nc(Br)cs1,274.0
CHEMBL3759888,N#Cc1cccc(C#C[C@H]2CCC[C@H]3CN(c4ncccc4C#N)CCN32)c1,20.0
CHEMBL3758266,N#Cc1nccnc1N1CCN2[C@@H](CC[C@@H]2c2nnn(-c3cccc(Cl)c3)n2)C1,10.0
CHEMBL3759977,Cc1cccc(-n2nnc([C@@H](C)Oc3nnc(-c4cn[nH]c(=O)c4)n3C)n2)c1,7.0
CHEMBL3759766,O=C(Nc1ccnc(Cl)c1)c1nnn2c1CSc1c-2ccc(F)c1Cl,0.79
CHEMBL3786530,OCCSc1nc2c(c(NC3Cc4ccccc4C3)n1)CCCC2,9100.0
CHEMBL3966581,N#Cc1c(-c2cccc(F)c2)nc2[nH]nc(-c3cccc(Cl)c3)c2c1C1CC(F)(F)C1,87.0
CHEMBL3895289,N#Cc1c(-c2ccccc2)nc2[nH]nc(-c3cccc(Cl)c3)c2c1C1CC1,66.0
CHEMBL3891001,COc1cc(-c2n[nH]c3nc(-c4ccccc4)c(C#N)c(C4CC4)c23)ccc1Cl,77.0
CHEMBL3804846,O=C1N[C@H](c2cncc(C#Cc3ccccc3)c2)[C@@H](c2cc(F)ccc2F)O1,3.0
CHEMBL366217,O=C(Nc1ccc(Cl)cc1CN1C(=O)c2ccccc2C1=O)c1ccccc1O,10000.0
CHEMBL3947221,N[C@]1(C(=O)O)[C@@H]2[C@@H](C(=O)O)[C@@H]2[C@H](O)[C@H]1OCc1ccc(Cl)c(Cl)c1,12500.0
CHEMBL3899832,CC(=O)c1ccc(OCc2ccc(Oc3cc(-c4nn[nH]n4)ccn3)cc2)c(C)c1O,12500.0
CHEMBL3941385,Cc1cccc(-c2cc([C@@H](C)Oc3nnc(-c4cn[nH]c(=O)c4)n3C)no2)c1,12.0
CHEMBL3896304,C[C@@H](Oc1nnc(-c2cn[nH]c(=O)c2)n1C)c1cc(-c2cccc(Cl)c2)on1,8.0
CHEMBL3958059,C[C@@H](Oc1nnc(-c2cn[nH]c(=O)c2)n1C)c1noc(-c2cccc(Cl)c2)n1,15.0
CHEMBL3955421,C[C@@H](Oc1nnc(-c2cn[nH]c(=O)c2)n1C)c1nnn(-c2cccc(Cl)c2)n1,6.0
CHEMBL3920519,C[C@@H](Oc1nnc(-c2cc[nH]c(=O)c2)n1C)c1nnn(-c2cccc(Cl)c2)n1,9.0
